-1	0.519083807424337	0	0	0.239591443799884	0	0	0	0	0	0	0	0	0	0
0	-1	0.279754288522606	0	0	0	0	0	0	0	0	0	0	0	0
0	0	-1	0.398021044223123	0	0	0	0.461446304889548	0	0	0	0	0.450774078534199	0	0
0	0	0	-1	0.384328270116802	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-1	0.425730423467749	0	0	0.452874301096223	0	0	0	0	0
0	0	0	0	0	0	-1	0.294352707191852	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-1	0.541514148587234	0	0	0	0.569242987019052	0	0
0	0	0	0	0	0	0	0	-1	0.319490959580312	0	0	0	0	0
0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	-1	0.421932067266762	0	0	0.298936629352575
0	0	0	0	0	0	0	0	0	0	0	-1	0.307809837564446	0	0
0	0	0	0	0	0	0	0	0	0	0	0	-1	0.2	0
0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0.394081217547881
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
