-1	0.42616624601614	0	0	0.272949979629162	0	0	0	0	0	0	0	0	0	0
0	-1	0.521344449497535	0	0	0	0	0	0	0	0	0	0	0	0
0	0	-1	0.372533301354322	0	0	0	0.439657531871165	0	0	0	0	0.373598664507776	0	0
0	0	0	-1	0.386686554918647	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-1	0.233639354717023	0	0	0.266646927026361	0	0	0	0	0
0	0	0	0	0	0	-1	0.329644573846325	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-1	0.42808804885233	0	0	0	0.233598912306941	0	0
0	0	0	0	0	0	0	0	-1	0.345879067008381	0	0	0	0	0
0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	-1	0.507268626789014	0	0	0.375056371530457
0	0	0	0	0	0	0	0	0	0	0	-1	0.328791454750564	0	0
0	0	0	0	0	0	0	0	0	0	0	0	-1	0.398871443876931	0
0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0.39991829708043
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
