-1	0.29710249004562	0	0	0.305862780657167	0	0	0	0	0	0	0	0	0	0
0	-1	0.424309470022457	0	0	0	0	0	0	0	0	0	0	0	0
0	0	-1	0.274340989216618	0	0	0	0.431653581376851	0	0	0	0	0.449982566779648	0	0
0	0	0	-1	0.365281681026647	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-1	0.282543971869756	0	0	0.388388150664949	0	0	0	0	0
0	0	0	0	0	0	-1	0.297885831306423	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-1	0.359833326540321	0	0	0	0.527808414671411	0	0
0	0	0	0	0	0	0	0	-1	0.417366566856231	0	0	0	0	0
0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	-1	0.506411914898635	0	0	0.407137286485595
0	0	0	0	0	0	0	0	0	0	0	-1	0.375461370324833	0	0
0	0	0	0	0	0	0	0	0	0	0	0	-1	0.248246086891044	0
0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0.400973415912595
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
