-1	0.362253104447764	0	0	0.411844483705412	0	0	0	0	0	0	0	0	0	0
0	-1	0.370411288999644	0	0	0	0	0	0	0	0	0	0	0	0
0	0	-1	0.252486549414474	0	0	0	0.32579552478664	0	0	0	0	0.508229495315533	0	0
0	0	0	-1	0.376599595234397	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-1	0.431480904339506	0	0	0.479904861814778	0	0	0	0	0
0	0	0	0	0	0	-1	0.544350824434982	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-1	0.364902526167226	0	0	0	0.386850029705473	0	0
0	0	0	0	0	0	0	0	-1	0.462323385113849	0	0	0	0	0
0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	-1	0.494088994072778	0	0	0.299223660832173
0	0	0	0	0	0	0	0	0	0	0	-1	0.30079082644562	0	0
0	0	0	0	0	0	0	0	0	0	0	0	-1	0.421203515216506	0
0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0.423788207287558
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
