-1	0.553567038146858	0	0	0.527435113282504	0	0	0	0	0	0	0	0	0	0
0	-1	0.443442573789581	0	0	0	0	0	0	0	0	0	0	0	0
0	0	-1	0.208286414702823	0	0	0	0.422137310235763	0	0	0	0	0.262552134578514	0	0
0	0	0	-1	0.446993952444862	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-1	0.46385424510731	0	0	0.2	0	0	0	0	0
0	0	0	0	0	0	-1	0.538078247636752	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-1	0.531984285583138	0	0	0	0.316071446917844	0	0
0	0	0	0	0	0	0	0	-1	0.309057076354189	0	0	0	0	0
0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	-1	0.578873024462371	0	0	0.246510545120258
0	0	0	0	0	0	0	0	0	0	0	-1	0.439079780825821	0	0
0	0	0	0	0	0	0	0	0	0	0	0	-1	0.402032367637244	0
0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0.359402299667681
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
