-1	0.268056300189046	0	0	0.480572879311238	0	0	0	0	0	0	0	0	0	0
0	-1	0.493121751499544	0	0	0	0	0	0	0	0	0	0	0	0
0	0	-1	0.401124489638413	0	0	0	0.31563723608452	0	0	0	0	0.449776966418278	0	0
0	0	0	-1	0.335485418430883	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-1	0.423162601078044	0	0	0.547891705768128	0	0	0	0	0
0	0	0	0	0	0	-1	0.3010240328318	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-1	0.533958570061039	0	0	0	0.548849047090348	0	0
0	0	0	0	0	0	0	0	-1	0.428950203453841	0	0	0	0	0
0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	-1	0.513802801285837	0	0	0.366940112010724
0	0	0	0	0	0	0	0	0	0	0	-1	0.331586141486366	0	0
0	0	0	0	0	0	0	0	0	0	0	0	-1	0.270806395503406	0
0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0.392707372373635
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
