-1	0.345218385307884	0	0	0.6	0	0	0	0	0	0	0	0	0	0
0	-1	0.426080839887907	0	0	0	0	0	0	0	0	0	0	0	0
0	0	-1	0.398682332812649	0	0	0	0.283660470616273	0	0	0	0	0.518371953993686	0	0
0	0	0	-1	0.341973599785805	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-1	0.374238288434652	0	0	0.288096042461869	0	0	0	0	0
0	0	0	0	0	0	-1	0.25904715106308	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-1	0.577010089285162	0	0	0	0.398457033821668	0	0
0	0	0	0	0	0	0	0	-1	0.432554598476071	0	0	0	0	0
0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	-1	0.462035013944552	0	0	0.386095998995956
0	0	0	0	0	0	0	0	0	0	0	-1	0.526978184718978	0	0
0	0	0	0	0	0	0	0	0	0	0	0	-1	0.310395749357809	0
0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0.413517544475844
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
