-1	0.353502663282888	0	0	0.264270225690325	0	0	0	0	0	0	0	0	0	0
0	-1	0.437096058384895	0	0	0	0	0	0	0	0	0	0	0	0
0	0	-1	0.47282829315515	0	0	0	0.366018822258504	0	0	0	0	0.286022059768677	0	0
0	0	0	-1	0.6	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-1	0.297738985566579	0	0	0.431554263277237	0	0	0	0	0
0	0	0	0	0	0	-1	0.503783419871876	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-1	0.361020045152317	0	0	0	0.378887651661974	0	0
0	0	0	0	0	0	0	0	-1	0.261873437598016	0	0	0	0	0
0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	-1	0.555324256851535	0	0	0.58645290204853
0	0	0	0	0	0	0	0	0	0	0	-1	0.470789388463248	0	0
0	0	0	0	0	0	0	0	0	0	0	0	-1	0.595738475514751	0
0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0.450454235359217
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
