-1	0.397953583890486	0	0	0.224938471151462	0	0	0	0	0	0	0	0	0	0
0	-1	0.427888999991245	0	0	0	0	0	0	0	0	0	0	0	0
0	0	-1	0.505829481445	0	0	0	0.34088961613678	0	0	0	0	0.334529232491722	0	0
0	0	0	-1	0.462167328240241	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-1	0.469734755148344	0	0	0.43270975159182	0	0	0	0	0
0	0	0	0	0	0	-1	0.481148586331699	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-1	0.463634494760413	0	0	0	0.291933814878831	0	0
0	0	0	0	0	0	0	0	-1	0.531008034141026	0	0	0	0	0
0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	-1	0.332700683614529	0	0	0.411694565679329
0	0	0	0	0	0	0	0	0	0	0	-1	0.385067250052327	0	0
0	0	0	0	0	0	0	0	0	0	0	0	-1	0.2	0
0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0.447328561224355
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
