nan	4.271201646363125271e-01	4.987254417299987197e-01
nan	9.377238296718327648e-01	1.000458756577455643e+00
nan	4.169441318718327683e-01	2.506591631774556239e-01
nan	9.280706634718327575e-01	5.435380181774556174e-01
nan	4.450688469718327989e-01	9.557443823774556257e-01
nan	9.528421200718327766e-01	2.150890198774556561e-01
nan	3.714810378718328421e-01	4.859962987774556487e-01
nan	8.753819498718328207e-01	8.471565506774556553e-01
nan	5.861623721718327573e-01	6.789726124774556615e-01
nan	9.758021130718327329e-01	8.036333974774556577e-01
nan	2.567813277718328235e-01	7.010600195774556731e-01
nan	6.713098002718327351e-01	7.547075014774556889e-01
nan	9.203699068718327325e-01	8.699566118774556545e-01
nan	4.291298149718327792e-01	5.357295861774556966e-01
nan	9.371129901718328048e-01	8.638936062774555946e-01
nan	4.010425264718328053e-01	6.251534842774556511e-01
nan	8.979996353718328050e-01	8.341820846774555820e-01
nan	5.030359953718328558e-01	6.965472133774556207e-01
nan	9.687347860718328318e-01	7.790909516774556787e-01
nan	2.935887989718328206e-01	7.669556405774556884e-01
nan	7.405872664718328169e-01	6.596225480774556837e-01
nan	8.245005264718328064e-01	9.549225299774556364e-01
nan	6.851029622718327605e-01	2.826668527774556239e-01
nan	8.962144778718328375e-01	6.185109749774556631e-01
nan	5.100906469718328173e-01	8.917153475774556304e-01
nan	9.699596575718327784e-01	4.099579337774556520e-01
nan	2.898531774718328125e-01	8.514197128774556589e-01
nan	7.331925008718327419e-01	4.872696307774556645e-01
nan	8.389080691718328042e-01	9.535489258774556554e-01
nan	6.489233544718328028e-01	2.894007424774556747e-01
nan	9.275667806718327357e-01	6.305902668774556741e-01
nan	4.379524219718328171e-01	8.931592900774556476e-01
nan	9.367829431718327493e-01	3.960561854774556356e-01
nan	3.839810661718328078e-01	8.434879910774556455e-01
nan	8.860099784718328264e-01	5.157375828774556359e-01
nan	5.273859929718328621e-01	9.532550348774556648e-01
nan	9.814002034718327661e-01	2.374016035774556554e-01
nan	2.404719387718328161e-01	5.383925923774556255e-01
nan	6.342165484718327306e-01	8.529923455774556240e-01
nan	9.481764657718327882e-01	7.067728336774556919e-01
nan	3.494375252718328051e-01	8.321371682774556522e-01
nan	8.395597572718327406e-01	5.377627419774556605e-01
nan	6.401859555718327766e-01	9.666795524774556281e-01
nan	9.473704211718327883e-01	2.115754973774556513e-01
nan	3.492051671718328087e-01	4.669855310774556623e-01
nan	8.416084517718327440e-01	8.388841723774556058e-01
nan	6.476831884718328158e-01	7.026406357774556133e-01
nan	9.316243170718327971e-01	7.857553955774556620e-01
nan	4.074445950718328380e-01	7.156020260774555997e-01
nan	9.049610090718327449e-01	7.472058756774556665e-01
nan	4.902556163718327920e-01	8.400745755774556844e-01
nan	9.606681369718327312e-01	5.330557176774556316e-01
nan	3.416267869718327965e-01	9.403131153774556550e-01
nan	8.267103173718327591e-01	2.512992318774556755e-01
nan	6.685967419718328308e-01	5.838695769774556732e-01
nan	9.180022642718327353e-01	8.759045050774556529e-01
nan	4.432839956718328533e-01	5.223229394774556722e-01
nan	9.390287056718328307e-01	8.630226513774555963e-01
nan	3.837043455718328611e-01	6.227074276774556827e-01
nan	8.784419139718327996e-01	8.353051326774556529e-01
nan	5.600523843718328010e-01	6.994818191774556659e-01
nan	9.700742556718328080e-01	7.804422437774556354e-01
nan	3.100221254718328323e-01	7.489638892774556078e-01
nan	7.728072375718327836e-01	6.889522982774556326e-01
nan	7.720708387718328014e-01	9.290069640774556436e-01
nan	7.861616195718328370e-01	3.481754096774556384e-01
nan	7.486006452718327875e-01	7.382515564774556616e-01
nan	8.209148941718328318e-01	7.533072257774556801e-01
nan	6.810584497718328301e-01	7.409452750774556673e-01
nan	9.057247742718327332e-01	7.403560546774556883e-01
nan	4.777587468718328401e-01	7.777099925774556555e-01
nan	9.599011712718328315e-01	6.580969224774556592e-01
nan	3.222471939718327683e-01	9.138909637774556005e-01
nan	7.891471786718328163e-01	3.287572400774556591e-01
nan	7.621561868718327304e-01	7.506583070774556221e-01
nan	7.951215768718328247e-01	7.342158683774556716e-01
nan	7.358856413718327660e-01	7.652146366774555952e-01
nan	8.359039652718327496e-01	7.096298277774556462e-01
nan	6.524105449718328176e-01	8.035981591774555843e-01
nan	9.300558944718327892e-01	6.296407140774555877e-01
nan	4.141862953718328244e-01	8.929336325774556160e-01
nan	9.101783028718327673e-01	3.958532052774556553e-01
nan	4.849516950718327779e-01	8.461521791774556656e-01
nan	9.632238509718328290e-01	5.176992152774556599e-01
nan	3.096741784718327617e-01	9.366914489774555985e-01
nan	7.698135950718327791e-01	2.613253423774556383e-01
nan	7.832588267718327835e-01	6.099809221774555867e-01
nan	7.561045727718327392e-01	8.778914341774556318e-01
nan	8.088480174718327698e-01	4.812739850774556127e-01
nan	7.037066397718327870e-01	8.760974089774555829e-01
nan	8.901893352718327490e-01	4.776444134774556205e-01
nan	5.166871808718328518e-01	8.823215510774556902e-01
nan	9.788395146718328332e-01	4.362393367774556330e-01
nan	2.497425467718328018e-01	8.783184437774556041e-01
nan	6.556012748718327288e-01	4.183872292774556412e-01
nan	9.324767177718328304e-01	8.953135508774556772e-01
nan	3.973684842718328003e-01	4.781466307774556168e-01
nan	9.004201448718327505e-01	8.469067053774556042e-01
nan	4.881222328718327619e-01	6.716346406774555966e-01
nan	9.705949536718327941e-01	8.050476980774556868e-01
nan	2.792290995718328395e-01	7.265675811774556792e-01
nan	7.164106568718328072e-01	7.223719539774556830e-01
nan	8.582462581718327543e-01	9.036664441774556744e-01
nan	6.141346395718327855e-01	4.366583989774556196e-01
nan	9.528605393718327932e-01	8.310860157774556667e-01
nan	3.537643903718328264e-01	6.393585876774556809e-01
nan	8.389978063718327439e-01	8.209160941774555909e-01
nan	6.482477006718327939e-01	7.362426042774556922e-01
nan	9.326141193718328060e-01	7.424613446774556147e-01
nan	4.036599636718327666e-01	7.833306722774556752e-01
nan	9.029947723718327879e-01	6.405305191774556262e-01
nan	4.799473877718327675e-01	9.414092017774556842e-01
nan	9.677174777718328125e-01	2.676699989774556365e-01
nan	2.908731011718328485e-01	6.125562623774556403e-01
nan	7.368403067718327648e-01	8.351724901774556509e-01
nan	8.317534881718328110e-01	7.274906703774556282e-01
nan	6.616911925718327314e-01	7.808555842774556055e-01
nan	9.231327819718327943e-01	6.729807559774556580e-01
nan	4.287415163718327760e-01	8.595920661774556493e-01
nan	9.286578052718328369e-01	4.822238226774556158e-01
nan	4.057801003718327637e-01	9.282087955774556143e-01
nan	9.133614983718327807e-01	2.980789494774556680e-01
nan	4.638611159718327714e-01	6.834922552774556070e-01
nan	9.505071521718327920e-01	7.899137514774556834e-01
nan	3.497433474718327773e-01	7.599483119774556039e-01
nan	8.341976947718328095e-01	6.763729337774556649e-01
nan	6.588254584718328255e-01	9.299567782774555980e-01
nan	9.220890398718327718e-01	3.247795794774556710e-01
nan	4.449046788718328260e-01	7.113844902774556500e-01
nan	9.360205122718328052e-01	7.550651641774556166e-01
nan	4.126258517718328633e-01	8.192817049774556715e-01
nan	9.128668162718327483e-01	5.689894250774556461e-01
nan	4.575675031718328123e-01	9.589076421774556103e-01
nan	9.481548296718327329e-01	2.104628122774556687e-01
nan	3.592662988718328121e-01	4.730308078774556613e-01
nan	8.454388154718327497e-01	8.419664008774556674e-01
nan	6.475475155718327658e-01	6.933684679774556603e-01
nan	9.359806787718327747e-01	7.954625986774556123e-01
nan	3.924423338718328047e-01	6.984818211774556085e-01
nan	8.890042493718327554e-01	7.675611271774556155e-01
nan	5.314584717718328077e-01	8.152276590774556464e-01
nan	9.704634043718327607e-01	5.911137792774556754e-01
nan	3.106597133718328463e-01	9.330914473774556406e-01
nan	7.753929830718327976e-01	2.696123568774556611e-01
nan	7.687746988718328067e-01	6.291944219774556757e-01
nan	7.856194524718327354e-01	8.665587904774556538e-01
nan	7.520920549718327353e-01	5.134048537774557053e-01
nan	8.127982330718327431e-01	8.839362908774556216e-01
nan	7.004814958718328377e-01	4.760677545774556485e-01
nan	8.803160777718327390e-01	8.644806682774556217e-01
nan	5.528909921718327958e-01	5.395634948774556960e-01
nan	9.710470706718328238e-01	8.712455764774555966e-01
nan	3.060572283718328013e-01	5.697611970774556500e-01
nan	7.651415553718328155e-01	8.512968641774556477e-01
nan	7.855425499718328153e-01	6.902563108774556477e-01
nan	7.626415651718327915e-01	8.182348210774555985e-01
