nan	1.906166565478055464e-01	-1.493199384072700919e-01
nan	1.984794550300295890e-01	-4.193759537161920181e-02
nan	2.277983639300295848e-01	2.860080596283807730e-01
nan	3.330024258300295914e-01	7.479781476283807740e-01
nan	6.570067166300296302e-01	1.265985082838078091e-02
nan	1.129198325630029531e+00	4.078676373283808276e-01
nan	3.962349852300295905e-01	6.034420530283808315e-01
nan	8.114888770300295873e-01	1.277195256283807923e-01
nan	1.074926182030029542e+00	6.008551750283808168e-01
nan	5.643936523300295827e-01	2.349527214283808063e-01
nan	1.072437074530029566e+00	5.801674967283807494e-01
nan	5.524047179300295429e-01	3.600884822283807463e-01
nan	1.046398449530029584e+00	5.477252806283807729e-01
nan	6.379182306300296146e-01	4.307274964283808183e-01
nan	1.109915724530029513e+00	4.835051484283807710e-01
nan	4.225775746300295954e-01	5.167908618283807431e-01
nan	8.631919677300295968e-01	3.294664353283808245e-01
nan	9.897450449300295716e-01	7.018100726283807989e-01
nan	7.710447967300295691e-01	-6.879780147161920767e-02
nan	1.084097056230029610e+00	1.732550774283808104e-01
nan	5.143855384300295430e-01	5.971766101283807471e-01
nan	1.007079132930029486e+00	1.580194480283808045e-01
nan	7.219488787300296639e-01	6.199590825283808337e-01
nan	1.110364935430029565e+00	1.234622258283807894e-01
nan	4.251225514300295827e-01	5.544136332283807755e-01
nan	8.658352743300296028e-01	2.513493537283807977e-01
nan	9.826860163300296103e-01	6.973816353283808223e-01
nan	7.991941433300295827e-01	-5.551855767161920086e-02
nan	1.074736903930029630e+00	2.066004633283807790e-01
nan	5.318422809300296095e-01	6.150203215283808200e-01
nan	1.034870215930029591e+00	1.147486632283807872e-01
nan	6.430660253300295448e-01	5.669614915283808232e-01
nan	1.118076284130029574e+00	2.458351015283807839e-01
nan	3.982391656300295901e-01	6.573396385283808430e-01
nan	8.112426618300295766e-01	-1.916292297161920066e-02
nan	1.047481774230029528e+00	3.301769743283807790e-01
nan	6.378963771300295571e-01	6.207060543283807741e-01
nan	1.114437848230029671e+00	1.083594178283807663e-01
nan	4.073525783300295799e-01	5.456259967283807466e-01
nan	8.321755676300296445e-01	2.693218729283807789e-01
nan	1.029559654830029647e+00	7.056214794283808267e-01
nan	6.728561663300295370e-01	-7.003675737161921266e-02
nan	1.111375203630029507e+00	1.681950826283807876e-01
nan	4.466056933300296405e-01	6.071412322283807894e-01
nan	9.061815517300295664e-01	1.237654251283807905e-01
nan	9.233354467300296520e-01	5.893732871283807739e-01
nan	9.120471200300296344e-01	2.329987602283807857e-01
nan	9.160015831300296618e-01	6.054185996283807381e-01
nan	9.191528037300296106e-01	1.917051212283807926e-01
nan	8.976508574300295917e-01	5.884044546283807575e-01
nan	9.620086580300296619e-01	2.312765017283807678e-01
nan	8.346296947300295699e-01	6.092512031283807694e-01
nan	1.025465391130029547e+00	1.660111108283807702e-01
nan	6.885739792300296092e-01	5.821562480283808405e-01
nan	1.113250040930029661e+00	2.132390548283807918e-01
nan	4.289039402300295900e-01	6.362465944283808295e-01
nan	8.698645584300296330e-01	4.390667372838077953e-02
nan	9.944178146300296506e-01	4.633481448283808257e-01
nan	7.459401107300296374e-01	4.846643254283807822e-01
nan	1.108222293230029631e+00	4.187959621283807721e-01
nan	4.277709580300296244e-01	5.711745625283808359e-01
nan	8.729601967300296694e-01	2.138210951283807670e-01
nan	9.766845387300295833e-01	6.787185244283807650e-01
nan	8.013497864300296314e-01	3.191407283807956574e-04
nan	1.058660482130029612e+00	3.312785543283808254e-01
nan	6.026202559300295469e-01	6.223202941283807466e-01
nan	1.091806067730029639e+00	1.003741549283808099e-01
nan	4.852201488300296184e-01	5.388083872283807585e-01
nan	9.686263814300296593e-01	2.904067030283807860e-01
nan	8.048924085300296349e-01	6.935249230283807576e-01
nan	1.068459155530029570e+00	-7.959568207161921150e-02
