nan	2.630481157131894232e-01	1.942789375615840974e-01
nan	7.397512874944257577e-01	6.387724121500379937e-01
nan	7.014345838944257006e-01	7.019751628500380258e-01
nan	7.680090665944258044e-01	4.517042484500380373e-01
nan	6.452261614944257984e-01	7.594150994500380447e-01
nan	8.455864928944257786e-01	3.071213416500380156e-01
nan	4.598791048944257387e-01	7.232239709500379865e-01
nan	9.321611205944257961e-01	3.720554922500380335e-01
nan	1.993169393944257406e-01	7.946991068500379729e-01
nan	6.122124204944257020e-01	1.561724365500379852e-01
nan	8.588490375944257682e-01	5.410907692500380728e-01
nan	3.913260772944257559e-01	7.286314451500379707e-01
nan	8.884911956944258060e-01	3.551722565500380346e-01
nan	3.018380324944257564e-01	7.968167024500379947e-01
nan	7.954053325944258068e-01	1.646353131500379874e-01
nan	5.541623616944257869e-01	5.508505644500379939e-01
nan	9.088989106944257435e-01	6.762191397500380008e-01
nan	2.364640318944257469e-01	5.577454023500379998e-01
nan	6.888734475944257030e-01	6.417203233500380355e-01
nan	7.670484168944257108e-01	7.048681561500380610e-01
nan	6.173062789944258055e-01	4.606830191500380645e-01
nan	8.627849827944257255e-01	7.437469568500379991e-01
nan	3.760333019944257504e-01	3.941264728500380454e-01
nan	8.820181591944257216e-01	7.325799344500379950e-01
nan	3.306964094944257471e-01	4.953550989500380419e-01
nan	8.266981762944257683e-01	7.028886154500380012e-01
nan	4.841098757944257702e-01	5.717020858500380109e-01
nan	9.187228780944257656e-01	6.455079319500379720e-01
nan	2.088016842944257490e-01	6.310306786500380349e-01
nan	6.297542084944257601e-01	5.365314418500379823e-01
nan	8.376289801944257762e-01	8.259906984500380300e-01
nan	4.624980611944257691e-01	1.661972168500380209e-01
nan	9.144658496944257919e-01	5.093738146500380592e-01
nan	2.323415393944257556e-01	7.857561985500379764e-01
nan	6.743208981944257552e-01	1.878364535500380295e-01
nan	7.874213611944257396e-01	6.035733798500380054e-01
nan	5.757102898944257419e-01	6.429604660500379820e-01
nan	8.887957566944257870e-01	5.519592164500379816e-01
nan	3.109175093944257506e-01	7.273154699500380405e-01
nan	7.995975004944257947e-01	3.490916328500380250e-01
nan	5.668076087944257102e-01	8.055532501500379805e-01
nan	8.980169292944257808e-01	1.690136641500379899e-01
nan	2.712763259944257488e-01	5.374869942500379860e-01
nan	7.504304644944257419e-01	6.654464485500379833e-01
nan	6.563628508944256978e-01	6.576042449500379972e-01
nan	8.093020689944258050e-01	5.363680392500380645e-01
nan	5.279046049944257080e-01	7.224746321500380430e-01
nan	9.098801908944257333e-01	3.849131562500380244e-01
nan	2.537955904944257379e-01	7.883195154500379775e-01
nan	7.123461185944257590e-01	1.820445789500380052e-01
nan	7.425504594944257741e-01	5.903024365500380011e-01
nan	6.743356610944257756e-01	6.509147198500380149e-01
nan	7.841963885944257528e-01	5.505095606500379768e-01
nan	5.825346881944257760e-01	7.052855300500380231e-01
nan	8.868084095944257506e-01	4.312758182500380233e-01
nan	3.086095921944257414e-01	7.852844772500380266e-01
